num_lote|est_lote|nro_tpo|nic|nis|cod_tar|num_orden|tip_os|est_os|ind_anomalia|f_estm_res|f_uce|empleado/contrata|clasif medidor|num_apa|co_marca|tip_csmo|nro_ruedas|cte|lectura|cant_precintos|precinto1|precinto2|precinto3|precinto4|precinto5|precinto6|precinto7|precinto8|precinto9|precinto10|precinto11|precinto12|precinto13|precinto14|precinto15|precinto16|precinto17|precinto18|precinto19|precinto20|Id_Serial_TP|
201709003031|EL005|1028496|1945572|1978382|CS1|5305838|TO811|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|3000017880|MC058|CO011|6|1|1|5|cri6321304|cri6321305|dh1298451|sbi492407|sci492408| | | | | | | | | | | | | | | |31028496|
201709003031|EL005|1028496|1945572|1978382|CS1|5305838|TO811|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|TBK38221|MC013|CO011|5|1|82318|3|sbi492407|sbr488897|sci492408| | | | | | | | | | | | | | | | | |31028496|
201709003031|EL005|1028496|1963137|2013512|R14|5306288|TO811|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|3942585|MC001|CO011|5|1|11698|0| | | | | | | | | | | | | | | | | | | | |31028496|
201709003069|EL005|311085|1951249|1989736|R14|5295300|TO250|EO011|2|20170920   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|141630141|MC056|CO011|6|1|837|0| | | | | | | | | | | | | | | | | | | | |11223D036F|
201709003069|EL005|311085|1949414|1986066|R14|5298125|TO250|EO004|1|20170925   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|141680281|MC056|CO011|6|1|1|5|0|461676|461677|583892|78089| | | | | | | | | | | | | | | |11223D036F|
201709003069|EL005|311085|1949414|1986066|R14|5298125|TO250|EO004|1|20170925   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|10086426|MC027|CO011|5|1|23998|3|I461676|I461677|R525676| | | | | | | | | | | | | | | | | |11223D036F|
201709003069|EL005|311085|2858986|3129179|R34|5298148|TO250|EO011|2|20170925   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|3000010839|MC058|CO011|6|1|97|0| | | | | | | | | | | | | | | | | | | | |11223D036F|
201709003069|EL005|311085|0|0| |5305917|TO154|EO004|1|20171002   |20170928   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D036F|
201709003073|EL005|311073|3016793|3754282|R14|5305184|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|3000016204|MC058|CO011|6|1|719|4|SIB492830|SIC492831|SR491608|SR491609| | | | | | | | | | | | | | | | |11223D032C|
201709003073|EL005|311073|1946622|1980482|R34|5305678|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|PYAG0705|MC016|CO011|5|1|70986|1|SI492836| | | | | | | | | | | | | | | | | | | |11223D032C|
201709003073|EL005|311073|2988488|3650445|R14|5305721|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|141676099|MC056|CO011|6|1000|0|3|DH69207|SI492828|SI492829| | | | | | | | | | | | | | | | | |11223D032C|
201709003073|EL005|311073|1945850|1978938|R24|5305833|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|3000017985|MC058|CO011|6|6400|4|3|DH1297840|SI492834|SI492835| | | | | | | | | | | | | | | | | |11223D032C|
201709003073|EL005|311073|1945850|1978938|R24|5305833|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|YAB43328|MC016|CO011|5|1|79275|2|SI492834|SI492835| | | | | | | | | | | | | | | | | | |11223D032C|
201709003073|EL005|311073|1957275|2001788|R14|5306293|TO811|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|19616516|MC016|CO011|5|1|16234|0| | | | | | | | | | | | | | | | | | | | |11223D032C|
201709003073|EL005|311073|1941720|1970678|R34|5306325|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|25063618|MC016|CO011|5|1|42399|3|SI492832|SI492833|SR457836| | | | | | | | | | | | | | | | | |11223D032C|
201709003074|EL005|1028505|1930398|1948034|CS1|5302874|TO801|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|6677200692|MC051|CO011|5|1|25420|0| | | | | | | | | | | | | | | | | | | | |31028505|
201709003074|EL005|1028505|2849119|3068623|R24|5305040|TO811|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|901076104|MC055|CO011|5|1|2442|0| | | | | | | | | | | | | | | | | | | | |31028505|
201709003074|EL005|1028505|1953101|1993440|CS1|5305168|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|3000019179|MC058|CO011|6|1|1|4|1314165|560867|560868|560869| | | | | | | | | | | | | | | | |31028505|
201709003074|EL005|1028505|1953101|1993440|CS1|5305168|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|1038134|MC044|CO011|5|1|2711|0| | | | | | | | | | | | | | | | | | | | |31028505|
201709003079|EL005|1028502|1950077|1987392|R14|5302939|TO550|EO004|1|20170929   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|141680298|MC056|CO011|6|1000|0|3|78123|si562580|si562581| | | | | | | | | | | | | | | | | |31028502|
201709003079|EL005|1028502|1950077|1987392|R14|5302939|TO550|EO004|1|20170929   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|4858284|MC044|CO011|5|1|0|2|si562580|si562581| | | | | | | | | | | | | | | | | | |31028502|
201709003079|EL005|1028502|1983389|2054016|R34|5305374|TO804|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|6677176708|MC051|CO011|5|1|24297|0| | | | | | | | | | | | | | | | | | | | |31028502|
201709003079|EL005|1028502|1982580|2052398|R14|5305976|TO804|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|19519585|MC016|CO011|5|1|20462|2|si562582|si562583| | | | | | | | | | | | | | | | | | |31028502|
201709003079|EL005|1028502|1983218|2053674|R24|5306135|TO811|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|44858050|MC016|CO011|5|1|19868|2|si562584|si562585| | | | | | | | | | | | | | | | | | |31028502|
201709003079|EL005|1028502|1983587|2054412|R24|11635108|TO543|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1091892|MC024|CO011|5|1|20882|4|scr559642|scr559643|sr7445688|sr7445689| | | | | | | | | | | | | | | | |31028502|
201709003081|EL005|311066|1936670|1960578|R34|5304472|TO502|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|09342|MC039|CO011|5|1|30249|4|SBI560717|SBR7445139|SCI560718|SCR7445146| | | | | | | | | | | | | | | | |11223D0364|
201709003081|EL005|311066|1941521|1970280|R24|5305188|TO811|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|19234775|MC016|CO011|5|1|24262|3|SBI560715|SBR420883|SCI560716| | | | | | | | | | | | | | | | | |11223D0364|
201709003081|EL005|311066|1936990|1961218|R54|5305717|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|3000019171|MC058|CO011|6|1|1|3|dh1314158|sbi560719|sci560720| | | | | | | | | | | | | | | | | |11223D0364|
201709003081|EL005|311066|1936990|1961218|R54|5305717|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|HTCD3599|MC024|CO011|4|1|7182|3|SBI560719|SBR524541|SCI560720| | | | | | | | | | | | | | | | | |11223D0364|
201709003081|EL005|311066|1948630|1984498|R24|5306008|TO811|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|10025561|MC020|CO011|5|1|20033|3|SBI560707|SBR436684|SCI560708| | | | | | | | | | | | | | | | | |11223D0364|
201709003081|EL005|311066|1936704|1960646|R34|5306088|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|YAL76258|MC016|CO011|5|1|29306|0| | | | | | | | | | | | | | | | | | | | |11223D0364|
201709003081|EL005|311066|1938438|1964114|R24|5306262|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|FYAE5577|MC009|CO011|4|1|2429|3|SBI560721|SBR723828|SCI560722| | | | | | | | | | | | | | | | | |11223D0364|
201709003081|EL005|311066|1941089|1969416|CS1|11635110|TO543|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|8259622|MC054|CO011|6|1|2915|2|SBR7444261|SCR7444262| | | | | | | | | | | | | | | | | | |11223D0364|
201709003082|EL005|1028501|1914915|1917068|R24|5237862|TO250|EO011|2|20170728   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|7754|MC002|CO011|5|1|5431|2|si562275|sr349313| | | | | | | | | | | | | | | | | | |31028501|
201709003082|EL005|1028501|1910762|1910762|R24|5246701|TO250|EO004|1|20170802   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|6677200694|MC051|CO011|5|1|1054|4|si562271|si562272|sr541547|sr541548| | | | | | | | | | | | | | | | |31028501|
201709003082|EL005|1028501|1909380|1909380|R24|5246753|TO250|EO004|1|20170802   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|141676058|MC056|CO011|6|1|0|3|dh69126|si562269|si562270| | | | | | | | | | | | | | | | | |31028501|
201709003082|EL005|1028501|1909380|1909380|R24|5246753|TO250|EO004|1|20170802   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|7805911|MC020|CO011|5|1|7293|2|si562269|si562270| | | | | | | | | | | | | | | | | | |31028501|
201709003082|EL005|1028501|1902104|1902104|R24|5288171|TO250|EO011|2|20170911   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|6677198258|MC051|CO011|5|1|1|3|si562267|si562268|sr335902| | | | | | | | | | | | | | | | | |31028501|
201709003082|EL005|1028501|1915141|1917520|R24|5305169|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|45674349|MC004|CO011|5|1|1334|3|si562273|si562274|sr485094| | | | | | | | | | | | | | | | | |31028501|
201709003084|EL005|311086|1999478|2098031|R24|5303586|TO801|EO011|2|20170929   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|YAI05264|MC039|CO011|5|1|51394|2|562095|562096| | | | | | | | | | | | | | | | | | |11223D026E|
201709003084|EL005|311086|2814728|2895638|R14|5304893|TO801|EO011|2|20170929   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|220701384|MC004|CO011|5|1|1405|1|562099| | | | | | | | | | | | | | | | | | | |11223D026E|
201709003084|EL005|311086|2807878|2864610|R24|5305189|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|350686093|MC004|CO011|5|1|6299|1|562098| | | | | | | | | | | | | | | | | | | |11223D026E|
201709003084|EL005|311086|1997169|2091104|R24|5305702|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|YAD64887|MC039|CO011|5|1|40630|2|562093|562094| | | | | | | | | | | | | | | | | | |11223D026E|
201709003084|EL005|311086|1993529|2080184|R34|5305736|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|7805562|MC020|CO011|5|1|28645|2|562229|562230| | | | | | | | | | | | | | | | | | |11223D026E|
201709003084|EL005|311086|1921885|1931008|R24|5305816|TO811|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|35357521|MC016|CO011|5|1|0|0| | | | | | | | | | | | | | | | | | | | |11223D026E|
201709003084|EL005|311086|1999770|2098907|R24|5305824|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|10015862|MC016|CO011|5|1|94118|1|562227| | | | | | | | | | | | | | | | | | | |11223D026E|
201709003084|EL005|311086|3019600|3763998|R24|5306060|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|141676065|MC056|CO011|6|1|0|4|562097|dh69133|sb562228|sc606587| | | | | | | | | | | | | | | | |11223D026E|
201709003084|EL005|311086|3019600|3763998|R24|5306060|TO801|EO004|1|20171002   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|1000025855|MC058|CO011|6|1|201|2|562097|562228| | | | | | | | | | | | | | | | | | |11223D026E|
201709003087|EL005|1028494|1916712|1920662|R24|5223140|TO250|EO004|1|20170717   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|6677334143|MC051|CO011|5|1|3324|3|sbi560390|sbr478818|sci560391| | | | | | | | | | | | | | | | | |31028494|
201709003087|EL005|1028494|1984429|2056096|R34|5236355|TO250|EO004|1|20170727   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|141680293|MC056|CO011|6|1|0|3|dh78113|sbi560386|sci560387| | | | | | | | | | | | | | | | | |31028494|
201709003087|EL005|1028494|1984429|2056096|R34|5236355|TO250|EO004|1|20170727   |20170928   | ENECON-NORTE |MEDIDOR ENVIADO|YAH19495|MC039|CO011|5|1|44535|3|sbi560386|sbr544512|sci560387| | | | | | | | | | | | | | | | | |31028494|
201709003087|EL005|1028494|1954069|1995376|R14|5251844|TO250|EO011|2|20170804   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1492241|MC024|CO011|5|1|10913|2|sbi560389|sbr401670| | | | | | | | | | | | | | | | | | |31028494|
201709003087|EL005|1028494|1954070|1995378|R14|5251845|TO250|EO011|2|20170804   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1492344|MC024|CO011|5|1|13272|2|sbi560388|sbr401669| | | | | | | | | | | | | | | | | | |31028494|
201709003087|EL005|1028494|0|0| |5306057|TO154|EO011|2|20171002   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028494|
201709003087|EL005|1028494|0|0| |5306063|TO154|EO011|2|20171002   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028494|
201709003087|EL005|1028494|2867113|3157961|R14|5306112|TO811|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|4730876|MC044|CO011|5|1|10195|0| | | | | | | | | | | | | | | | | | | | |31028494|
201709003088|EL005|311056|1959100|2005438|OS1|5221306|TO250|EO011|2|20170714   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|28742891|MC016|CO011|5|1|20331|2|BOI487610|BOI487611| | | | | | | | | | | | | | | | | | |11069D002C|
201709003088|EL005|311056|2896038|3261477|R24|5301974|TO801|EO011|2|20170927   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|6004077|MC044|CO011|5|1|3833|0| | | | | | | | | | | | | | | | | | | | |11069D002C|
201709003088|EL005|311056|1909340|1909340|R14|5305513|TO804|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|25490724|MC016|CO011|5|1|10570|2|BOI487619|BOI487620| | | | | | | | | | | | | | | | | | |11069D002C|
201709003088|EL005|311056|1904747|1904747|R14|5305799|TO849|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|6677199811|MC051|CO011|5|1|4913|0| | | | | | | | | | | | | | | | | | | | |11069D002C|
201709003088|EL005|311056|1904198|1904198|R14|5305886|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1497587|MC024|CO011|5|1|10570|1|BOI487618| | | | | | | | | | | | | | | | | | | |11069D002C|
201709003091|EL005|1028497|1979492|2046222|CS1|5297454|TO804|EO011|2|20170922   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|10019729|MC017|CO011|5|1|51345|0| | | | | | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|0|0| |5303272|TO154|EO011|2|20170929   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|1920607|1928452|R24|5305043|TO811|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|901106142|MC055|CO011|5|1|2135|0| | | | | | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|1964825|2016888|CS1|5305494|TO811|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|11258639|MC006|CO011|5|1|25795|0| | | | | | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|1920509|1928256|R14|5305842|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1000024805|MC058|CO011|5|1|1107|4|sib491913|sic491914|sr548995|sr548996| | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|1976538|2040314|R34|5305876|TO543|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|YAK15442|MC016|CO011|5|1|18408|1|sr525501| | | | | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|2816990|2902768|R24|5306074|TO801|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|350688718|MC004|CO011|5|1|2641|2|si491916|sr300722| | | | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|0|0| |5306094|TO154|EO011|2|20171002   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|0|0| |5306116|TO154|EO011|2|20171002   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028497|
201709003091|EL005|1028497|0|0| |5306142|TO154|EO004|1|20171002   |20170928   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028497|
201709003092|EL005|311069|2854081|3101506|CS1|5250117|TO250|EO011|2|20170804   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|60119324|MC016|CO011|5|1|40822|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003092|EL005|311069|1989998|2069591|CS1|5297188|TO250|EO011|2|20170922   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1495466|MC024|CO011|5|1|66528|1|BOI4883304| | | | | | | | | | | | | | | | | | | |11223D034C|
201709003092|EL005|311069|1919192|1925622|R24|5298055|TO250|EO011|2|20170925   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|36974278|MC016|CO011|5|1|53109|1|BO488308| | | | | | | | | | | | | | | | | | | |11223D034C|
201709003092|EL005|311069|1990232|2070293|R24|5301211|TO804|EO011|2|20170929   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|YAE69444|MC009|CO011|4|1|5564|1|BOI488305| | | | | | | | | | | | | | | | | | | |11223D034C|
201709003092|EL005|311069|1919251|1925740|R14|5301741|TO250|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|8442330|MC054|CO011|6|1|1666|1|BOI488307| | | | | | | | | | | | | | | | | | | |11223D034C|
201709003092|EL005|311069|1990421|2070860|R24|5301783|TO250|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|FTCF2645|MC009|CO011|5|1|52835|1|BOI488306| | | | | | | | | | | | | | | | | | | |11223D034C|
201709003092|EL005|311069|1989770|2068907|R14|5303305|TO250|EO011|2|20170929   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1499553|MC024|CO011|5|1|16345|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003092|EL005|311069|1989772|2068913|R14|5303306|TO250|EO011|2|20170929   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|10105063|MC016|CO011|5|1|20022|0| | | | | | | | | | | | | | | | | | | | |11223D034C|
201709003092|EL005|311069|1990364|2070689|CS1|5305511|TO804|EO011|2|20171002   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1575429|MC017|CO011|5|1|70331|1|BOI488309| | | | | | | | | | | | | | | | | | | |11223D034C|
201709003094|EL005|1028500|1921401|1930040|R24|5300763|TO801|EO011|2|20170927   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|90449301|MC004|CO011|5|1|19136|2|sib543968|sic543969| | | | | | | | | | | | | | | | | | |31028500|
201709003094|EL005|1028500|1920455|1928148|R24|5302707|TO801|EO004|1|20170928   |20170928   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028500|
201709003094|EL005|1028500|1965261|2017760|R14|5303154|TO801|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|90560047|MC004|CO011|5|1|15994|2|sib543966|sic543967| | | | | | | | | | | | | | | | | | |31028500|
201709003094|EL005|1028500|2945435|3459492|OS1|5304622|TO801|EO004|1|20170929   |20170928   | ENECON-NORTE |MEDIDOR NUEVO|3000015361|MC058|CO011|6|1|1|5|cri6443870|cri6443871|dh1274167|sib543972|sib543973| | | | | | | | | | | | | | | |31028500|
201709003094|EL005|1028500|2970102|3540360|R34|5304643|TO801|EO011|2|20170929   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1046155|MC044|CO011|5|1|3357|2|sib543970|sic543971| | | | | | | | | | | | | | | | | | |31028500|
201709003094|EL005|1028500|0|0| |5306147|TO154|EO011|2|20171002   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028500|
201709003094|EL005|1028500|0|0| |5306250|TO154|EO004|1|20171002   |20170928   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028500|
201709003095|EL005|311084|1922176|1931590|CS1|5214516|TO250|EO011|2|20170710   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|TBF96127|MC009|CO011|5|1|1211|2|BOI551225|CAI551226| | | | | | | | | | | | | | | | | | |11223D03BC|
201709003095|EL005|311084|1922033|1931304|R24|5288194|TO250|EO011|2|20170911   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|10031051|MC017|CO011|5|1|31602|2|BOI551227|CAI551228| | | | | | | | | | | | | | | | | | |11223D03BC|
201709003095|EL005|311084|1922119|1931476|R24|5288195|TO250|EO011|2|20170911   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|4716826|MC044|CO011|5|1|8377|2|BOI551223|CAI551224| | | | | | | | | | | | | | | | | | |11223D03BC|
201709003095|EL005|311084|1995174|2085119|R24|5297199|TO250|EO011|2|20170922   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|19753416|MC016|CO011|5|1|21313|2|BOI551219|CAI551220| | | | | | | | | | | | | | | | | | |11223D03BC|
201709003095|EL005|311084|1919158|1925554|R14|5298053|TO250|EO011|2|20170925   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|34274611|MC016|CO011|5|1|42286|1|BOI551217| | | | | | | | | | | | | | | | | | | |11223D03BC|
201709003095|EL005|311084|1919161|1925560|R14|5298054|TO250|EO011|2|20170925   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|10114746|MC016|CO011|5|1|48863|1|BOI551216| | | | | | | | | | | | | | | | | | | |11223D03BC|
201709003095|EL005|311084|1965502|2018242|R14|5301755|TO250|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|39605061|MC016|CO011|5|1|10806|1|BOI551218| | | | | | | | | | | | | | | | | | | |11223D03BC|
201709003095|EL005|311084|1994461|2082980|R14|5301799|TO250|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|19516569|MC016|CO011|5|1|19711|2|BOI551221|CAI551222| | | | | | | | | | | | | | | | | | |11223D03BC|
201709003096|EL005|311068|1993835|2081102|CS1|5297197|TO250|EO011|2|20170922   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|45679373|MC016|CO011|5|1|2918|2|BOI487413|CAI487414| | | | | | | | | | | | | | | | | | |11223D03B4|
201709003096|EL005|311068|1988154|2064059|R24|5298071|TO250|EO011|2|20170925   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|10072982|MC027|CO011|5|1|25845|1|BOI487417| | | | | | | | | | | | | | | | | | | |11223D03B4|
201709003096|EL005|311068|1988169|2064104|R24|5298072|TO250|EO011|2|20170925   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|39604982|MC016|CO011|5|1|41897|1|BOI487418| | | | | | | | | | | | | | | | | | | |11223D03B4|
201709003096|EL005|311068|1988095|2063882|R34|5301763|TO250|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|6677194964|MC051|CO011|5|1|4389|2|BOI487411|CAI487412| | | | | | | | | | | | | | | | | | |11223D03B4|
201709003096|EL005|311068|1990105|2069912|R14|5301778|TO250|EO011|2|20170928   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|YAG01244|MC016|CO011|5|1|26358|2|BOI487419|CAI487420| | | | | | | | | | | | | | | | | | |11223D03B4|
201709003096|EL005|311068|1988116|2063945|R24|5303295|TO250|EO011|2|20170929   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|956011|MC017|CO011|5|1|5284|1|BOI487415| | | | | | | | | | | | | | | | | | | |11223D03B4|
201709003096|EL005|311068|2890371|3238706|R14|5303343|TO250|EO011|2|20170929   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|6677194201|MC051|CO011|5|1|6645|1|BOI487416| | | | | | | | | | | | | | | | | | | |11223D03B4|
201709003097|EL005|311078|2969442|3538094|R14|5288291|TO250|EO011|2|20170911   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|901131196|MC055|CO011|5|1|87|3|477976SE|562747SI|562748SI| | | | | | | | | | | | | | | | | |11223D0388|
201709003097|EL005|311078|1972752|2032742|R24|5298144|TO250|EO011|2|20170925   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|3000015058|MC058|CO011|6|1|1875|4|561721SE|561722SE|562745SI|562746SI| | | | | | | | | | | | | | | | |11223D0388|
201709003097|EL005|311078|0|0| |5304897|TO154|EO004|1|20170929   |20170928   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D0388|
201709003097|EL005|311078|0|0| |5306144|TO154|EO011|2|20171002   |20170929   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |11223D0388|
201709003097|EL005|311078|2947737|3467275|R14|11628015|TO543|EO011|2|20170831   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|8446803|MC054|CO011|6|1|1612|1|NO| | | | | | | | | | | | | | | | | | | |11223D0388|
201709003099|EL005|1028499|1953879|1994996|R24|5288209|TO250|EO011|2|20170911   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|1362841|MC024|CO011|5|1|20166|0| | | | | | | | | | | | | | | | | | | | |31028499|
201709003099|EL005|1028499|2803646|2850436|R14|5288229|TO250|EO011|2|20170911   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|4431957|MC001|CO011|5|1|5837|0| | | | | | | | | | | | | | | | | | | | |31028499|
201709003099|EL005|1028499|1922359|1931956|R24|5301232|TO801|EO011|2|20170927   |20170929   | ENECON-NORTE |MEDIDOR ENVIADO|6677334908|MC051|CO011|5|1|4145|0| | | | | | | | | | | | | | | | | | | | |31028499|
201709003099|EL005|1028499|0|0| |5305171|TO154|EO004|1|20171002   |20170928   | ENECON-NORTE |SIN MEDIDOR|  |  |  |0|0|0|0| | | | | | | | | | | | | | | | | | | | |31028499|
